Id,Price (EUR),Transmission,Number of Gears,Body Type,Number of seats,Drive wheel,Fuel Type,Number of Cylinders,Volume of engine,Power,Max Torque,Top Speed,Acceleration to 100km/h,Combined consumption l/100km
10015,26190,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1749,117,160,196.0,12.7,7.9
10054,26290,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1749,127,170,200.0,12.2,7.9
10095,26290,6 speed manual transmission,6,"4-doors, sedan",5,front,gasoline,4,1598,120,160,188.0,13.5,6.2
10123,24570,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1749,117,160,193.0,11.5,7.9
10149,27190,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1749,117,160,192.0,13.3,7.9
10188,27590,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1749,127,170,196.0,12.8,8.1
10229,27690,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,4,1598,120,160,182.0,14.2,6.4
10257,55490,6 speed automatic,6,"4-doors, sedan",5,front,gasoline,6,2946,215,290,230.0,9.4,11.2
10274,33450,5 speed manual transmission,5,"5-doors, mpv",NaN,front,gasoline,4,1998,138,190,185.0,12.2,9.1
10296,37895,5 speed manual transmission,5,"5-doors, mpv",NaN,front,gasoline,4,1998,138,190,185.0,12.2,9.1
10311,13727,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1985,106,163,176.0,11.7,9.4
10322,16087,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1995,106,163,176.0,12.1,9.9
10340,18548,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1995,102,159,175.0,12.4,9.3
10356,15372,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1985,106,163,171.0,14.7,11.2
10367,17765,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1995,106,163,168.0,14.1,10.2
10378,19127,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1995,106,163,169.0,14.1,10.1
10392,18340,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1397,95,136,184.0,11.8,5.8
10412,25580,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1598,120,160,193.0,12.2,6.2
10423,36990,6 speed automatic,6,"5-doors, hatchback",5,front,gasoline,4,1598,156,275,202.0,9.7,7.1
10443,22666,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1761,100,153,165.0,14.3,10.3
10450,24209,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1761,100,147,165.0,16.2,10.3
10467,46620,6 speed manual transmission,6,"4-doors, bus",8,front,diesel,4,2198,110,250,140.0,NaN,7.1
10482,40940,6 speed manual transmission,6,"4-doors, van",NaN,front,diesel,4,1997,98,260,155.0,NaN,7.0
10492,43884,6 speed manual transmission,6,"4-doors, van",NaN,front,diesel,4,1997,98,260,155.0,NaN,6.8
10506,19235,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1360,73,118,155.0,16.2,6.6
10507,9979,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1124,60,88,162.0,15.3,6.7
10516,9071,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,954,50,73,149.0,20.8,6.2
10530,9525,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1124,60,88,162.0,12.8,6.5
10546,10423,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1124,60,88,162.0,15.3,6.7
10553,10206,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1124,60,88,162.0,15.3,6.7
10559,9979,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1124,60,88,162.0,12.8,6.5
10567,16985,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1580,90,130,175.0,13.4,7.9
10592,18283,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1761,90,147,180.0,14.6,8.4
10618,18346,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1761,103,153,178.0,13.3,7.8
10627,19100,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1761,90,147,177.0,14.7,8.5
10650,22984,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1998,110,164,190.0,12.4,9.3
40880,0,6 speed automatic,6,"2-doors, coup&eacute;",4,rear,gasoline,12,6749,460,720,250.0,5.8,15.7
40881,0,6 speed automatic,6,"2-doors, coup&eacute;",4,rear,gasoline,12,6749,460,720,240.0,5.8,15.7
40882,8620,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1120,60,90,155.0,14.8,5.9
40890,9525,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1120,60,90,155.0,14.8,6.2
40895,10299,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1120,60,90,155.0,14.8,5.9
40896,9979,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1120,60,90,155.0,14.8,6.2
40897,15878,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1120,60,90,155.0,14.8,6.2
40898,13430,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1396,75,117,165.0,12.2,6.6
40904,13155,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1396,75,117,165.0,13.3,6.8
40916,14516,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1396,75,117,165.0,12.2,6.6
40927,14063,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1396,75,117,165.0,13.3,6.8
40937,12250,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1342,73,102,155.0,12.6,6.7
40944,24048,5 speed manual transmission,5,"3-doors, coup&eacute;",5,front,gasoline,4,1590,122,140,195.0,9.6,8.3
40947,22233,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1396,103,127,175.0,10.1,7.1
40949,26315,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,4,1588,111,145,190.0,9.9,7.3
40951,13155,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1396,84,110,175.0,12.9,6.6
40985,13990,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1396,84,110,168.0,12.9,6.6
41006,15540,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1396,84,110,175.0,12.9,6.6
41040,14490,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1396,84,110,168.0,12.9,6.6
41061,15878,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1396,103,127,185.0,11.5,6.8
41066,15154,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1396,92,122,169.0,12.4,6.9
41074,16332,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1396,103,127,185.0,11.8,6.8
41083,16558,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1396,103,123,185.0,11.2,6.9
41105,17590,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1589,109,138,189.0,10.3,7.0
41125,18000,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1589,108,138,190.0,10.3,6.8
41146,17590,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1589,109,138,189.0,10.3,7.0
41166,20416,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1850,116,158,195.0,10.8,8.8
41184,26990,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1795,120,160,195.0,11.6,7.8
41227,27590,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1795,120,160,195.0,11.6,7.8
41273,28740,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1795,120,160,188.0,12.2,7.8
41314,29340,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1795,120,160,188.0,12.2,7.8
41358,22644,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1994,120,162,193.0,11.0,8.1
41367,26632,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1994,136,185,202.0,10.2,8.2
41369,22644,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1994,120,162,191.0,11.0,8.1
41381,25639,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1994,136,185,202.0,10.2,8.2
41393,55134,5 speed manual transmission,5,"2-doors, coup&eacute;",5,front,gasoline,6,2675,169,225,214.0,8.9,9.6
41395,9298,4 speed manual transmission,4,"2-doors, hatchback",4,front,gasoline,4,1275,53,92,143.0,13.8,7.1
41397,19962,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1590,112,138,190.0,10.1,8.6
41402,24565,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1985,130,177,200.0,11.0,9.1
41466,26990,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1796,122,167,200.0,11.5,7.9
41543,30495,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1796,122,167,200.0,11.5,7.7
41670,29995,6 speed manual transmission,6,"4-doors, sedan",5,front,gasoline,4,1998,150,240,210.0,9.5,7.1
41726,29995,6 speed manual transmission,6,"4-doors, sedan",5,front,gasoline,4,1998,163,320,215.0,7.9,6.7
41770,28925,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1796,122,167,200.0,11.5,7.9
41829,32250,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1796,122,167,200.0,11.5,7.8
41956,31895,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,4,1998,150,240,205.0,10.2,7.3
42012,31895,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,4,1998,163,320,210.0,8.1,6.8
42056,49500,6 speed manual transmission,6,"5-doors, station wagon",5,front+rear,gasoline,4,1988,210,300,230.0,8.5,8.1
46361,38670,5 speed manual transmission,5,"5-doors, mpv",5,rear,diesel,5,2696,165,345,169.0,13.5,8.6
46365,38995,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,4,1998,200,205,230.0,7.6,6.9
46368,23821,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,1994,125,184,179.0,11.4,9.0
46372,26245,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,1994,125,184,179.0,10.7,9.0
46376,26495,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,1994,125,184,180.0,11.4,8.5
46381,28100,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,1994,158,186,197.0,9.7,9.3
46400,33995,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,1994,150,196,184.0,11.0,8.4
46413,34495,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,1995,150,198,185.0,10.7,7.5
46427,20995,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1498,107,142,173.0,13.2,7.3
46448,13611,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1597,90,128,175.0,12.1,8.0
46457,13611,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1597,90,137,178.0,11.7,8.5
46464,15653,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,4,1597,95,143,175.0,12.3,8.3
46469,19495,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,4,1597,95,143,172.0,12.8,8.9
46477,19995,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,4,1597,95,143,174.0,12.8,8.2
46483,21130,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,4,1498,105,142,174.0,13.4,7.9
46495,15199,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1597,90,128,171.0,12.5,8.0
46504,14519,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1597,90,137,173.0,12.1,8.5
46510,16788,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,4,1597,95,143,171.0,12.9,8.3
46514,20745,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,4,1597,95,143,169.0,12.8,8.9
46519,20245,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,4,1597,95,143,171.0,12.8,8.2
46524,21765,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,4,1498,105,142,168.0,13.7,7.9
46533,7077,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,3,997,54,80,150.0,16.4,6.4
46539,8733,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,3,997,50,76,145.0,16.4,6.5
46548,10616,5 speed manual transmission,5,"3-doors, hatchback",5,front+rear,gasoline,4,1298,68,99,155.0,13.6,6.9
46550,8075,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,997,54,80,150.0,16.4,6.4
46553,9845,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,997,50,76,145.0,16.4,6.5
46561,12295,5 speed manual transmission,5,"5-doors, hatchback",5,front+rear,gasoline,4,1298,68,99,155.0,14.2,6.9
46562,10495,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,998,70,94,160.0,13.9,5.0
46565,13611,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1820,103,147,186.0,10.8,8.8
46575,15880,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1994,116,170,192.0,9.6,8.5
46582,19510,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,4,1994,116,172,191.0,10.1,9.9
46587,24057,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,4,1994,125,184,194.0,10.4,9.3
46592,26195,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,4,1994,125,184,194.0,10.7,9.2
46596,27995,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,4,1994,138,187,197.0,11.2,7.6
46614,31795,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,4,1994,165,187,209.0,9.5,8.6
46634,29995,6 speed manual transmission,6,"4-doors, sedan",5,front+rear,gasoline,4,1994,150,196,210.0,9.5,8.5
46651,14746,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1820,103,147,174.0,11.4,9.1
46662,17241,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1994,116,170,184.0,10.0,8.7
46670,20872,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,4,1994,116,172,185.0,10.5,9.4
46675,25888,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,4,1994,125,184,188.0,10.8,9.6
46680,27995,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,4,1994,125,184,188.0,11.8,9.6
46684,28995,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,4,1994,138,187,193.0,11.5,7.7
46702,30995,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,4,1994,165,187,202.0,9.8,8.6
46724,30995,6 speed manual transmission,6,"5-doors, station wagon",5,front+rear,gasoline,4,1994,150,196,206.0,9.8,8.6
46741,28586,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,2457,150,221,198.0,9.6,9.7
46743,34360,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,2457,156,223,197.0,9.5,9.5
46746,34995,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,4,2457,156,223,197.0,9.5,9.5
46749,5216,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,2,665,37,54,125.0,NaN,NaN
70447,25795,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,4,1591,135,164,192.0,10.2,5.8
70457,31035,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,4,1591,135,164,195.0,11.6,6.1
70461,20047,6 speed manual transmission,6,"5-doors, mpv",5,front,gasoline,4,1396,90,137,167.0,12.9,5.6
70470,66550,traploze automatic,t,"5-doors, suv/crossover",5,front,n/a,NaN,NaN,136,300,160.0,12.5,NaN
70471,28006,6 speed manual transmission,6,"5-doors, suv/crossover",5,front,gasoline,4,1591,132,161,182.0,11.5,6.3
73190,79245,8 speed automatic,8,"5-doors, suv/crossover",5,front+rear,gasoline,4,1997,250,365,217.0,6.8,8.3
73207,56490,8 speed automatic,8,"4-doors, sedan",5,rear,gasoline,4,1997,200,340,235.0,7.5,6.8
70563,25900,6 speed manual transmission,6,"3-doors, hatchback",5,front,gasoline,3,998,120,171,190.0,11.1,4.9
70565,20150,6 speed manual transmission,6,"5-doors, hatchback",5,front,gasoline,3,998,100,171,185.0,12.8,4.7
70589,21400,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,3,998,100,171,182.0,13.1,5.0
73250,40370,7 speed automatic with double clutch,7,"4-doors, sedan",5,front,gasoline,4,1999,205,375,192.0,9.4,1.6
70616,26495,6 speed manual transmission,6,"5-doors, suv/crossover",5,front,gasoline,4,1591,132,161,182.0,11.5,6.3
70630,4762,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,4,1198,60,89,140.0,20.0,9.2
70636,6351,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,4,1294,65,96,148.0,18.0,8.9
70643,6941,4 speed manual transmission,4,"5-doors, station wagon",5,rear,gasoline,4,1294,65,96,137.0,18.0,8.9
70648,233352,5 speed manual transmission,5,"2-doors, coup&eacute;",2,rear,gasoline,12,5707,530,605,335.0,4.0,24.9
70653,252545,5 speed manual transmission,5,"2-doors, coup&eacute;",2,rear,gasoline,12,5707,530,605,320.0,3.9,24.9
70656,281029,5 speed manual transmission,5,"2-doors, coup&eacute;",2,front+rear,gasoline,12,5992,550,620,330.0,4.0,24.9
70657,14400,5 speed manual transmission,5,"5-doors, hatchback",4,front,gasoline,4,1242,69,102,163.0,14.5,5.1
70668,86410,9 speed automatic,9,"2-doors, convertible",4,front+rear,gasoline,4,1999,240,340,209.0,8.6,8.6
70674,47435,traploze automatic,t,"4-doors, sedan",5,rear,gasoline,4,2494,223,221,190.0,9.2,4.4
70683,47645,traploze automatic,t,"2-doors, coup&eacute;",5,rear,gasoline,4,2494,223,NaN,190.0,8.6,5.0
70689,72950,traploze automatic,t,"5-doors, suv/crossover",5,front+rear,gasoline,6,3456,313,335,200.0,7.7,5.8
70694,105958,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,8,3217,370,491,280.0,5.1,16.2
70697,120508,6 speed manual transmission,6,"2-doors, coup&eacute;",2,rear,gasoline,8,4244,390,451,285.0,4.9,18.6
70700,128506,6 speed manual transmission,6,"2-doors, convertible",2,rear,gasoline,8,4244,390,451,283.0,5.0,18.6
70704,23100,6 speed manual transmission,6,"5-doors, suv/crossover",5,front,gasoline,4,1998,120,210,192.0,9.0,5.9
70718,31100,6 speed manual transmission,6,"2-doors, convertible",2,rear,gasoline,4,1496,131,150,204.0,8.3,6.0
70723,32670,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,6,1995,146,180,202.0,10.7,8.4
70729,29510,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,6,1995,146,180,202.0,10.7,9.0
70733,40895,4 speed automatic,4,"4-doors, sedan",5,front,gasoline,6,2497,164,212,207.0,11.0,10.7
70734,25671,6 speed manual transmission,6,"2-doors, convertible",4,front,gasoline,3,1198,102,180,190.0,10.6,5.0
70744,28467,6 speed manual transmission,6,"5-doors, station wagon",5,front,gasoline,3,1499,102,180,185.0,11.1,5.1
70764,33050,traploze automatic,t,"5-doors, suv/crossover",5,front,gasoline,4,1998,150,195,192.0,11.5,6.0
70775,10610,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,3,999,71,88,172.0,13.6,4.2
70783,12533,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1598,82,130,165.0,14.5,8.2
70791,13607,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1598,84,131,165.0,12.2,8.4
70796,10979,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1809,90,150,170.0,NaN,NaN
70802,11081,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,82,130,165.0,14.5,8.2
70812,12014,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,84,131,165.0,12.2,8.4
70818,12613,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1973,105,162,170.0,NaN,NaN
70821,13813,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1973,102,160,175.0,11.8,8.8
70824,14519,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1973,102,160,175.0,11.4,8.5
70827,9923,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1297,60,94,150.0,17.5,8.5
70849,12202,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1297,75,101,160.0,15.5,7.5
